timestamp,2021-05-05,2021-08-15,2021-05-11,2021-07-07,2021-10-09,2021-06-18,2021-11-17,2021-09-21,2021-10-10,2021-06-04,2021-10-07,2021-05-02,2021-10-03,2021-09-29,2021-11-10,2021-05-09,2021-09-24,2021-09-22,2021-11-08,2021-05-10,2021-03-20,2021-11-21,2021-03-19,2021-04-19,2021-03-22
14:00:00,0.0,0.0,37.056200000000004,25.982699999999998,8.7072,6.43,24.8468,11.229000000000001,41.8444,0.0,5.7825,9.024000000000001,0.0,29.282500000000002,0.0,52.8349,0.0,18.0368,28.743,0.0,10.908100000000001,26.177400000000002,0.0,0.0,15.864999999999998
14:30:00,0.0,8.545900000000001,0.0,1.419,31.8949,2.6427,44.1078,2.5731,0.0,3.6282,35.4992,4.5120000000000005,23.4216,19.668300000000002,36.6804,10.3428,3.58,9.4848,23.9514,0.0,23.4407,50.4258,0.0,0.0,15.03
15:00:00,0.0,19.1953,2.7732,10.005099999999999,52.1081,0.0,65.0811,14.502,9.6688,15.0604,54.5179,48.2862,8.655,10.3386,18.2532,0.0,21.48,8.0256,20.685,0.0,0.0,35.0944,4.037,0.0,0.0
15:30:00,0.0,15.316400000000002,0.0,29.7686,7.0524000000000004,0.0,18.9801,8.7394,43.376999999999995,20.485,18.3045,25.192800000000002,7.7288,60.7866,0.0,0.0,4.295999999999999,0.0,3.4475,16.913,0.0,31.277000000000005,4.037,7.3661,16.3464
16:00:00,0.0,15.837000000000002,15.0314,0.7857,33.0478,0.0,31.883499999999998,12.0666,27.7899,0.0,0.0,0.0,10.627099999999999,21.8649,0.0,0.0,37.9136,0.0,4.47,44.3041,0.0,24.3958,0.0,3.4664,24.5196
16:30:00,38.604,4.2232,13.263,0.0,14.8732,0.0,16.215999999999998,21.9636,12.343399999999999,0.0,2.4668,0.0,11.5453,16.959,4.2299999999999995,0.0,30.8048,0.0,20.0278,12.171,6.624199999999999,58.5338,0.0,0.0,0.0
17:00:00,27.0228,0.0,0.0,7.517900000000001,14.013,5.1919,1.593,21.5212,55.5698,0.0,0.0,0.0,43.203,14.6978,11.1648,0.0,0.0,0.0,28.4145,6.4912,7.5275,35.5552,0.5238,0.0,0.0
17:30:00,0.0,0.0,0.0,0.0,14.013,0.0,1.1151,12.9492,15.6768,0.0,43.2291,0.0,26.0432,0.0,13.956,20.3607,0.0,10.4595,25.1538,0.0,16.048000000000002,18.474,12.571200000000001,0.0,0.0
18:00:00,0.0,0.0,7.1784,0.0,5.6052,11.2523,0.0,8.98,0.0,0.0,22.432199999999998,17.8549,5.140000000000001,32.962500000000006,9.1012,6.0328,1.5106,13.248700000000001,44.7174,0.0,1.6048,4.3106,0.0,9.7266,0.0
18:30:00,0.0,0.0,7.1784,0.0,0.0,9.928500000000001,35.9188,8.959200000000001,19.3797,0.0,14.665999999999999,3.8815,0.0,43.6492,21.828,0.0,6.474,8.5731,7.2072,6.7700000000000005,3.4379999999999997,0.0,0.0,3.3669,5.5824
19:00:00,0.0,0.0,29.7996,0.0,0.0,0.0,48.2733,0.0,11.2767,0.0,3.6664999999999996,0.0,0.0,6.702,4.3944,0.0,6.474,1.4040000000000001,10.5925,14.217,18.804,5.499899999999999,0.0,12.32,7.2018
19:30:00,0.0,0.0,10.9788,0.0,3.5088,0.0,14.4687,4.8593,0.0,7.0954,0.0,0.0,0.0,0.0,1.5899999999999999,0.0,4.316,0.0,16.725,0.0,1.9876,23.570999999999998,0.0,2.8000000000000003,4.9595
20:00:00,0.0,0.0,2.9259999999999997,0.0,7.7179,0.0,4.1657,50.5574,0.0,0.0,0.0,0.0,0.0,0.2437,1.5899999999999999,0.0,0.0,31.5305,16.725,0.0,6.7008,21.2139,8.4942,0.0,0.0
20:30:00,0.0,0.0,3.762,0.0,0.4235,0.0,14.755,63.759800000000006,0.0,9.7344,0.0,0.0,0.0,7.311,1.5899999999999999,0.0,0.0,39.828,1.6724999999999999,0.0,4.9478,0.0,4.2471,1.9152,0.0
21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7025000000000001,24.694,0.0,10.3428,0.0,0.0,6.0584999999999996,7.311,0.7949999999999999,0.0,0.0,0.0,0.0,0.0,5.1133,0.0,12.32,14.364,0.0
21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2118,0.0,0.0,0.0,0.0,0.0,7.311,13.4064,0.0,0.0,0.0,0.0,0.0,22.994999999999997,0.8676,1.32,14.364,0.0
22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,7.7364,0.0,31.860400000000002,0.0,0.0,7.311,6.7032,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,2.8728,0.0
22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5700000000000003,0.0,1.6372,0.0,19.6064,0.0,0.0,2.437,0.0,26.5968,8.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.3617999999999997,0.0,35.575,0.0,0.0,0.0,0.0,0.0,4.478999999999999,0.0,27.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,10.122,0.0,10.517000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
